Artist,Song,Streams,Genre,Class,Mel_Spectrogram,Lyrics_File,Processed_Lyrics_File
Yellow Days,Go Home,4921076,,1.589645432151224,mel_spectrograms/Yellow_Days-Go_Home_mel_spec.npy,lyrics/Yellow_Days-Go_Home.txt,processed_lyrics/Yellow_Days-Go_Home_bert.npy
Yellow Days,A Little While,43597972,,2.8956469675070413,mel_spectrograms/Yellow_Days-A_Little_While_mel_spec.npy,lyrics/Yellow_Days-A_Little_While.txt,processed_lyrics/Yellow_Days-A_Little_While_bert.npy
Yellow Days,Intro,178954,,0.0,mel_spectrograms/Yellow_Days-Intro_mel_spec.npy,lyrics/Yellow_Days-Intro.txt,processed_lyrics/Yellow_Days-Intro_bert.npy
Yellow Days,Outro (Baked in the Sunshine),3667433,,1.4136136478963772,mel_spectrograms/Yellow_Days-Outro__Baked_in_the_Sunshine__mel_spec.npy,lyrics/Yellow_Days-Outro_(Baked_in_the_Sunshine).txt,processed_lyrics/Yellow_Days-Outro_(Baked_in_the_Sunshine)_bert.npy
Yellow Days,People,6326128,,1.740009544452391,mel_spectrograms/Yellow_Days-People_mel_spec.npy,lyrics/Yellow_Days-People.txt,processed_lyrics/Yellow_Days-People_bert.npy
Yellow Days,Interlude (It's Alright),1985162,,1.0461516191780753,mel_spectrograms/Yellow_Days-Interlude__It_s_Alright__mel_spec.npy,lyrics/Yellow_Days-Interlude_(It's_Alright).txt,processed_lyrics/Yellow_Days-Interlude_(It's_Alright)_bert.npy
Yellow Days,Gap in the Clouds,37545935,,2.8061775332349006,mel_spectrograms/Yellow_Days-Gap_in_the_Clouds_mel_spec.npy,lyrics/Yellow_Days-Gap_in_the_Clouds.txt,processed_lyrics/Yellow_Days-Gap_in_the_Clouds_bert.npy
Yellow Days,Your Hand Holding Mine,23398568,,2.5230695022435032,mel_spectrograms/Yellow_Days-Your_Hand_Holding_Mine_mel_spec.npy,lyrics/Yellow_Days-Your_Hand_Holding_Mine.txt,processed_lyrics/Yellow_Days-Your_Hand_Holding_Mine_bert.npy
Gus Dapperton,I'm Just Snacking,45775984,,1.6270503259248996,mel_spectrograms/Gus_Dapperton-I_m_Just_Snacking_mel_spec.npy,lyrics/Gus_Dapperton-I'm_Just_Snacking.txt,processed_lyrics/Gus_Dapperton-I'm_Just_Snacking_bert.npy
Gus Dapperton,Ditch,23553627,,1.5,mel_spectrograms/Gus_Dapperton-Ditch_mel_spec.npy,lyrics/Gus_Dapperton-Ditch.txt,processed_lyrics/Gus_Dapperton-Ditch_bert.npy
Gus Dapperton,"Moodna, Once With Grace",24562965,,1.5080228651364138,mel_spectrograms/Gus_Dapperton-Moodna__Once_With_Grace_mel_spec.npy,"lyrics/Gus_Dapperton-Moodna,_Once_With_Grace.txt","processed_lyrics/Gus_Dapperton-Moodna,_Once_With_Grace_bert.npy"
Gus Dapperton,Faceless,7225107,,1.2740523803850512,mel_spectrograms/Gus_Dapperton-Faceless_mel_spec.npy,lyrics/Gus_Dapperton-Faceless.txt,processed_lyrics/Gus_Dapperton-Faceless_bert.npy
Gus Dapperton,Pumped Up Kicks - Gus Dapperton Version,1291,,0.0,mel_spectrograms/Gus_Dapperton-Pumped_Up_Kicks_-_Gus_Dapperton_Version_mel_spec.npy,lyrics/Gus_Dapperton-Pumped_Up_Kicks_-_Gus_Dapperton_Version.txt,processed_lyrics/Gus_Dapperton-Pumped_Up_Kicks_-_Gus_Dapperton_Version_bert.npy
Crumb,Thirty-Nine,4148042,,0.2238999327660871,mel_spectrograms/Crumb-Thirty-Nine_mel_spec.npy,lyrics/Crumb-Thirty-Nine.txt,processed_lyrics/Crumb-Thirty-Nine_bert.npy
Crumb,Recently Played,12171552,,1.3773394117864648,mel_spectrograms/Crumb-Recently_Played_mel_spec.npy,lyrics/Crumb-Recently_Played.txt,processed_lyrics/Crumb-Recently_Played_bert.npy
Crumb,Locket,42982320,,2.729246106588545,mel_spectrograms/Crumb-Locket_mel_spec.npy,lyrics/Crumb-Locket.txt,processed_lyrics/Crumb-Locket_bert.npy
Crumb,Plants,24033823,,2.106350534493646,mel_spectrograms/Crumb-Plants_mel_spec.npy,lyrics/Crumb-Plants.txt,processed_lyrics/Crumb-Plants_bert.npy
Crumb,So Tired,13647772,,1.5,mel_spectrograms/Crumb-So_Tired_mel_spec.npy,lyrics/Crumb-So_Tired.txt,processed_lyrics/Crumb-So_Tired_bert.npy
Crumb,Bones,27236607,,2.240395806932166,mel_spectrograms/Crumb-Bones_mel_spec.npy,lyrics/Crumb-Bones.txt,processed_lyrics/Crumb-Bones_bert.npy
Crumb,Vinta,11952556,,1.3578848359429627,mel_spectrograms/Crumb-Vinta_mel_spec.npy,lyrics/Crumb-Vinta.txt,processed_lyrics/Crumb-Vinta_bert.npy
Summer Salt,Time Away from Home - Remastered 2024,8077966,,1.5,mel_spectrograms/Summer_Salt-Time_Away_from_Home_-_Remastered_2024_mel_spec.npy,lyrics/Summer_Salt-Time_Away_from_Home_-_Remastered_2024.txt,processed_lyrics/Summer_Salt-Time_Away_from_Home_-_Remastered_2024_bert.npy
Summer Salt,Give My Heart a Little Break,4797374,,0.9188755023278872,mel_spectrograms/Summer_Salt-Give_My_Heart_a_Little_Break_mel_spec.npy,lyrics/Summer_Salt-Give_My_Heart_a_Little_Break.txt,processed_lyrics/Summer_Salt-Give_My_Heart_a_Little_Break_bert.npy
Summer Salt,Tidal Waves,6364630,,1.234142415041648,mel_spectrograms/Summer_Salt-Tidal_Waves_mel_spec.npy,lyrics/Summer_Salt-Tidal_Waves.txt,processed_lyrics/Summer_Salt-Tidal_Waves_bert.npy
Summer Salt,Sweet to Me,27842578,,2.8800388666704446,mel_spectrograms/Summer_Salt-Sweet_to_Me_mel_spec.npy,lyrics/Summer_Salt-Sweet_to_Me.txt,processed_lyrics/Summer_Salt-Sweet_to_Me_bert.npy
Summer Salt,Time Away from Home,6486447,,1.255286228012668,mel_spectrograms/Summer_Salt-Time_Away_from_Home_mel_spec.npy,lyrics/Summer_Salt-Time_Away_from_Home.txt,processed_lyrics/Summer_Salt-Time_Away_from_Home_bert.npy
Summer Salt,Driving to Hawaii,29189566,,2.9327286943462214,mel_spectrograms/Summer_Salt-Driving_to_Hawaii_mel_spec.npy,lyrics/Summer_Salt-Driving_to_Hawaii.txt,processed_lyrics/Summer_Salt-Driving_to_Hawaii_bert.npy
Summer Salt,Rockaway,9711157,,1.705356784731752,mel_spectrograms/Summer_Salt-Rockaway_mel_spec.npy,lyrics/Summer_Salt-Rockaway.txt,processed_lyrics/Summer_Salt-Rockaway_bert.npy
Benee,Blu,6033491,,1.06988253692262,mel_spectrograms/Benee-Blu_mel_spec.npy,lyrics/Benee-Blu.txt,processed_lyrics/Benee-Blu_bert.npy
Benee,Monsta,10460796,,1.3698809314320304,mel_spectrograms/Benee-Monsta_mel_spec.npy,lyrics/Benee-Monsta.txt,processed_lyrics/Benee-Monsta_bert.npy
Benee,Find an Island,32884056,,1.9942652981319449,mel_spectrograms/Benee-Find_an_Island_mel_spec.npy,lyrics/Benee-Find_an_Island.txt,processed_lyrics/Benee-Find_an_Island_bert.npy
Benee,Kua Kore He Kupu / Soaked,1571569,,0.3365249028066082,mel_spectrograms/Benee-Kua_Kore_He_Kupu___Soaked_mel_spec.npy,lyrics/Benee-Kua_Kore_He_Kupu___Soaked.txt,processed_lyrics/Benee-Kua_Kore_He_Kupu___Soaked_bert.npy
Benee,Wishful Thinking,19833142,,1.7186213834072264,mel_spectrograms/Benee-Wishful_Thinking_mel_spec.npy,lyrics/Benee-Wishful_Thinking.txt,processed_lyrics/Benee-Wishful_Thinking_bert.npy
Benee,Glitter,99548339,,2.5980988213234637,mel_spectrograms/Benee-Glitter_mel_spec.npy,lyrics/Benee-Glitter.txt,processed_lyrics/Benee-Glitter_bert.npy
Benee,Want Me Back,16861083,,1.6301190685679696,mel_spectrograms/Benee-Want_Me_Back_mel_spec.npy,lyrics/Benee-Want_Me_Back.txt,processed_lyrics/Benee-Want_Me_Back_bert.npy
Benee,Evil Spider,17987709,,1.6653793628575149,mel_spectrograms/Benee-Evil_Spider_mel_spec.npy,lyrics/Benee-Evil_Spider.txt,processed_lyrics/Benee-Evil_Spider_bert.npy
Benee,Supalonely,452154180,,2.14103709120014,mel_spectrograms/Benee-Supalonely_mel_spec.npy,lyrics/Benee-Supalonely.txt,processed_lyrics/Benee-Supalonely_bert.npy
Benee,Soaked,53094144,,2.2554329707054848,mel_spectrograms/Benee-Soaked_mel_spec.npy,lyrics/Benee-Soaked.txt,processed_lyrics/Benee-Soaked_bert.npy
Surfaces,This View,14342289,,1.970389774399322,mel_spectrograms/Surfaces-This_View_mel_spec.npy,lyrics/Surfaces-This_View.txt,processed_lyrics/Surfaces-This_View_bert.npy
Surfaces,Grace,12431681,,1.916774441869352,mel_spectrograms/Surfaces-Grace_mel_spec.npy,lyrics/Surfaces-Grace.txt,processed_lyrics/Surfaces-Grace_bert.npy
Surfaces,Someday,4764444,,1.557099305608287,mel_spectrograms/Surfaces-Someday_mel_spec.npy,lyrics/Surfaces-Someday.txt,processed_lyrics/Surfaces-Someday_bert.npy
Surfaces,Home,2524942,,1.3189718229112044,mel_spectrograms/Surfaces-Home_mel_spec.npy,lyrics/Surfaces-Home.txt,processed_lyrics/Surfaces-Home_bert.npy
Surfaces,Sunday Best,183333355,,2.9259911670325973,mel_spectrograms/Surfaces-Sunday_Best_mel_spec.npy,lyrics/Surfaces-Sunday_Best.txt,processed_lyrics/Surfaces-Sunday_Best_bert.npy
Surfaces,Where The Light Is,8138335,,1.7578899903663183,mel_spectrograms/Surfaces-Where_The_Light_Is_mel_spec.npy,lyrics/Surfaces-Where_The_Light_Is.txt,processed_lyrics/Surfaces-Where_The_Light_Is_bert.npy
Surfaces,Ocean Breeze - Acoustic,575125,,0.7641641014005349,mel_spectrograms/Surfaces-Ocean_Breeze_-_Acoustic_mel_spec.npy,lyrics/Surfaces-Ocean_Breeze_-_Acoustic.txt,processed_lyrics/Surfaces-Ocean_Breeze_-_Acoustic_bert.npy
Surfaces,Kid Kingdoms - Acoustic,722705,,0.8498250514714806,mel_spectrograms/Surfaces-Kid_Kingdoms_-_Acoustic_mel_spec.npy,lyrics/Surfaces-Kid_Kingdoms_-_Acoustic.txt,processed_lyrics/Surfaces-Kid_Kingdoms_-_Acoustic_bert.npy
Surfaces,Loving - Acoustic,675133,,0.8242890384086017,mel_spectrograms/Surfaces-Loving_-_Acoustic_mel_spec.npy,lyrics/Surfaces-Loving_-_Acoustic.txt,processed_lyrics/Surfaces-Loving_-_Acoustic_bert.npy
Surfaces,Heaven Falls / Fall on Me,44500609,,2.39502812610855,mel_spectrograms/Surfaces-Heaven_Falls___Fall_on_Me_mel_spec.npy,lyrics/Surfaces-Heaven_Falls___Fall_on_Me.txt,processed_lyrics/Surfaces-Heaven_Falls___Fall_on_Me_bert.npy
Surfaces,Shine On Top,14639523,,1.9780824876040328,mel_spectrograms/Surfaces-Shine_On_Top_mel_spec.npy,lyrics/Surfaces-Shine_On_Top.txt,processed_lyrics/Surfaces-Shine_On_Top_bert.npy
Surfaces,Low,4301305,,1.51874826061426,mel_spectrograms/Surfaces-Low_mel_spec.npy,lyrics/Surfaces-Low.txt,processed_lyrics/Surfaces-Low_bert.npy
Surfaces,Ocean Breeze,4547636,,1.5396331069280496,mel_spectrograms/Surfaces-Ocean_Breeze_mel_spec.npy,lyrics/Surfaces-Ocean_Breeze.txt,processed_lyrics/Surfaces-Ocean_Breeze_bert.npy
Surfaces,Stay,4091561,,1.5,mel_spectrograms/Surfaces-Stay_mel_spec.npy,lyrics/Surfaces-Stay.txt,processed_lyrics/Surfaces-Stay_bert.npy
Surfaces,The Way,1108974,,1.0104070455550642,mel_spectrograms/Surfaces-The_Way_mel_spec.npy,lyrics/Surfaces-The_Way.txt,processed_lyrics/Surfaces-The_Way_bert.npy
Surfaces,24 / 7 / 365,56651285,,2.485563828548469,mel_spectrograms/Surfaces-24___7___365_mel_spec.npy,lyrics/Surfaces-24___7___365.txt,processed_lyrics/Surfaces-24___7___365_bert.npy
Surfaces,Seattle Interlude,891628,,0.9285983761341003,mel_spectrograms/Surfaces-Seattle_Interlude_mel_spec.npy,lyrics/Surfaces-Seattle_Interlude.txt,processed_lyrics/Surfaces-Seattle_Interlude_bert.npy
Surfaces,Islands,1138732,,1.0203377628154011,mel_spectrograms/Surfaces-Islands_mel_spec.npy,lyrics/Surfaces-Islands.txt,processed_lyrics/Surfaces-Islands_bert.npy
Surfaces,Alone,2075121,,1.2453922655257057,mel_spectrograms/Surfaces-Alone_mel_spec.npy,lyrics/Surfaces-Alone.txt,processed_lyrics/Surfaces-Alone_bert.npy
Surfaces,Kid Kingdoms,1706632,,1.172075607967757,mel_spectrograms/Surfaces-Kid_Kingdoms_mel_spec.npy,lyrics/Surfaces-Kid_Kingdoms.txt,processed_lyrics/Surfaces-Kid_Kingdoms_bert.npy
Surfaces,Loving,15996463,,2.011325807615692,mel_spectrograms/Surfaces-Loving_mel_spec.npy,lyrics/Surfaces-Loving.txt,processed_lyrics/Surfaces-Loving_bert.npy
Surfaces,Falling,5472787,,1.609080581651314,mel_spectrograms/Surfaces-Falling_mel_spec.npy,lyrics/Surfaces-Falling.txt,processed_lyrics/Surfaces-Falling_bert.npy
Surfaces,Be Alright,5599227,,1.617646384127586,mel_spectrograms/Surfaces-Be_Alright_mel_spec.npy,lyrics/Surfaces-Be_Alright.txt,processed_lyrics/Surfaces-Be_Alright_bert.npy
Surfaces,Sheesh!,875388,,0.9217047349776776,mel_spectrograms/Surfaces-Sheesh__mel_spec.npy,lyrics/Surfaces-Sheesh!.txt,processed_lyrics/Surfaces-Sheesh!_bert.npy
Powfu,So Long,164267,,0.4697698332728697,mel_spectrograms/Powfu-So_Long_mel_spec.npy,lyrics/Powfu-So_Long.txt,processed_lyrics/Powfu-So_Long_bert.npy
Powfu,make you mine (feat. Powfu),4664596,,1.8002779812111207,mel_spectrograms/Powfu-make_you_mine__feat._Powfu__mel_spec.npy,lyrics/Powfu-make_you_mine_(feat._Powfu).txt,processed_lyrics/Powfu-make_you_mine_(feat._Powfu)_bert.npy
Powfu,Won't Be the Last Time,361118,,0.78297116996326,mel_spectrograms/Powfu-Won_t_Be_the_Last_Time_mel_spec.npy,lyrics/Powfu-Won't_Be_the_Last_Time.txt,processed_lyrics/Powfu-Won't_Be_the_Last_Time_bert.npy
Powfu,the day i died,4639566,,1.7981386761460345,mel_spectrograms/Powfu-the_day_i_died_mel_spec.npy,lyrics/Powfu-the_day_i_died.txt,processed_lyrics/Powfu-the_day_i_died_bert.npy
Powfu,don't fall asleep yet,6432395,,1.928048487253475,mel_spectrograms/Powfu-don_t_fall_asleep_yet_mel_spec.npy,lyrics/Powfu-don't_fall_asleep_yet.txt,processed_lyrics/Powfu-don't_fall_asleep_yet_bert.npy
Powfu,Are You Okay?,6420278,,1.9272987831469697,mel_spectrograms/Powfu-Are_You_Okay__mel_spec.npy,lyrics/Powfu-Are_You_Okay?.txt,processed_lyrics/Powfu-Are_You_Okay?_bert.npy
Powfu,Betrayal,583040,,0.9734466149811052,mel_spectrograms/Powfu-Betrayal_mel_spec.npy,lyrics/Powfu-Betrayal.txt,processed_lyrics/Powfu-Betrayal_bert.npy
Powfu,Laying on my porch while we watch the world end.,14275553,,2.2450244082737765,mel_spectrograms/Powfu-Laying_on_my_porch_while_we_watch_the_world_end._mel_spec.npy,lyrics/Powfu-Laying_on_my_porch_while_we_watch_the_world_end..txt,processed_lyrics/Powfu-Laying_on_my_porch_while_we_watch_the_world_end._bert.npy
Powfu,Hide in Your Blue Eyes,2554363,,1.5608374775627458,mel_spectrograms/Powfu-Hide_in_Your_Blue_Eyes_mel_spec.npy,lyrics/Powfu-Hide_in_Your_Blue_Eyes.txt,processed_lyrics/Powfu-Hide_in_Your_Blue_Eyes_bert.npy
Powfu,We Need a Break,131091,,0.3800688847630471,mel_spectrograms/Powfu-We_Need_a_Break_mel_spec.npy,lyrics/Powfu-We_Need_a_Break.txt,processed_lyrics/Powfu-We_Need_a_Break_bert.npy
Powfu,about you,2135122,,1.489554204075297,mel_spectrograms/Powfu-about_you_mel_spec.npy,lyrics/Powfu-about_you.txt,processed_lyrics/Powfu-about_you_bert.npy
Powfu,Fall in Love,321155,,0.7363391524788385,mel_spectrograms/Powfu-Fall_in_Love_mel_spec.npy,lyrics/Powfu-Fall_in_Love.txt,processed_lyrics/Powfu-Fall_in_Love_bert.npy
Powfu,Hear my thoughts,6580364,,1.9370913967376395,mel_spectrograms/Powfu-Hear_my_thoughts_mel_spec.npy,lyrics/Powfu-Hear_my_thoughts.txt,processed_lyrics/Powfu-Hear_my_thoughts_bert.npy
Powfu,when things were awkward,3005640,,1.6255238209837832,mel_spectrograms/Powfu-when_things_were_awkward_mel_spec.npy,lyrics/Powfu-when_things_were_awkward.txt,processed_lyrics/Powfu-when_things_were_awkward_bert.npy
Powfu,step into my life,10125654,,2.1084545336283864,mel_spectrograms/Powfu-step_into_my_life_mel_spec.npy,lyrics/Powfu-step_into_my_life.txt,processed_lyrics/Powfu-step_into_my_life_bert.npy
Powfu,Dead Eyes,48097779,,2.727997272608155,mel_spectrograms/Powfu-Dead_Eyes_mel_spec.npy,lyrics/Powfu-Dead_Eyes.txt,processed_lyrics/Powfu-Dead_Eyes_bert.npy
Powfu,Letters in December,4634332,,1.7976898692360812,mel_spectrograms/Powfu-Letters_in_December_mel_spec.npy,lyrics/Powfu-Letters_in_December.txt,processed_lyrics/Powfu-Letters_in_December_bert.npy
Powfu,when we were 16,8453534,,2.036690710718836,mel_spectrograms/Powfu-when_we_were_16_mel_spec.npy,lyrics/Powfu-when_we_were_16.txt,processed_lyrics/Powfu-when_we_were_16_bert.npy
Powfu,tell me when you change,3727194,,1.7110757841994977,mel_spectrograms/Powfu-tell_me_when_you_change_mel_spec.npy,lyrics/Powfu-tell_me_when_you_change.txt,processed_lyrics/Powfu-tell_me_when_you_change_bert.npy
Powfu,Mindurmanners,5150059,,1.8396442038819107,mel_spectrograms/Powfu-Mindurmanners_mel_spec.npy,lyrics/Powfu-Mindurmanners.txt,processed_lyrics/Powfu-Mindurmanners_bert.npy
Powfu,All Again,3072471,,1.6342679160639386,mel_spectrograms/Powfu-All_Again_mel_spec.npy,lyrics/Powfu-All_Again.txt,processed_lyrics/Powfu-All_Again_bert.npy
Powfu,I Can See the Light,108054,,0.303227013221897,mel_spectrograms/Powfu-I_Can_See_the_Light_mel_spec.npy,lyrics/Powfu-I_Can_See_the_Light.txt,processed_lyrics/Powfu-I_Can_See_the_Light_bert.npy
Powfu,Koolaid Summers,2316431,,1.5219610018066885,mel_spectrograms/Powfu-Koolaid_Summers_mel_spec.npy,lyrics/Powfu-Koolaid_Summers.txt,processed_lyrics/Powfu-Koolaid_Summers_bert.npy
Powfu,Chocolate Milk,124492,,0.3595323351824555,mel_spectrograms/Powfu-Chocolate_Milk_mel_spec.npy,lyrics/Powfu-Chocolate_Milk.txt,processed_lyrics/Powfu-Chocolate_Milk_bert.npy
Powfu,Break Ups Suck Ass,7274690,,1.9769761836194408,mel_spectrograms/Powfu-Break_Ups_Suck_Ass_mel_spec.npy,lyrics/Powfu-Break_Ups_Suck_Ass.txt,processed_lyrics/Powfu-Break_Ups_Suck_Ass_bert.npy
Powfu,Would Look Perfect,23179946,,2.437761869812098,mel_spectrograms/Powfu-Would_Look_Perfect_mel_spec.npy,lyrics/Powfu-Would_Look_Perfect.txt,processed_lyrics/Powfu-Would_Look_Perfect_bert.npy
Powfu,"Different Class, Same Boat",5322233,,1.852719545881765,mel_spectrograms/Powfu-Different_Class__Same_Boat_mel_spec.npy,"lyrics/Powfu-Different_Class,_Same_Boat.txt","processed_lyrics/Powfu-Different_Class,_Same_Boat_bert.npy"
Powfu,Separate from You,812242,,1.105271316756054,mel_spectrograms/Powfu-Separate_from_You_mel_spec.npy,lyrics/Powfu-Separate_from_You.txt,processed_lyrics/Powfu-Separate_from_You_bert.npy
Powfu,Bored Without You,449642,,0.8701459049737161,mel_spectrograms/Powfu-Bored_Without_You_mel_spec.npy,lyrics/Powfu-Bored_Without_You.txt,processed_lyrics/Powfu-Bored_Without_You_bert.npy
Powfu,"Long Fights, Short Tempers",2535948,,1.5579606269601936,mel_spectrograms/Powfu-Long_Fights__Short_Tempers_mel_spec.npy,"lyrics/Powfu-Long_Fights,_Short_Tempers.txt","processed_lyrics/Powfu-Long_Fights,_Short_Tempers_bert.npy"
Powfu,Letter to the Rich,242440,,0.6245434758320546,mel_spectrograms/Powfu-Letter_to_the_Rich_mel_spec.npy,lyrics/Powfu-Letter_to_the_Rich.txt,processed_lyrics/Powfu-Letter_to_the_Rich_bert.npy
Powfu,Imagine You,477352,,0.8939239556830588,mel_spectrograms/Powfu-Imagine_You_mel_spec.npy,lyrics/Powfu-Imagine_You.txt,processed_lyrics/Powfu-Imagine_You_bert.npy
Powfu,Thoughts,251641,,0.6393541050433047,mel_spectrograms/Powfu-Thoughts_mel_spec.npy,lyrics/Powfu-Thoughts.txt,processed_lyrics/Powfu-Thoughts_bert.npy
Powfu,All My Friends,400684,,0.8243099859969043,mel_spectrograms/Powfu-All_My_Friends_mel_spec.npy,lyrics/Powfu-All_My_Friends.txt,processed_lyrics/Powfu-All_My_Friends_bert.npy
Powfu,Patient,54059,,0.0278633103167091,mel_spectrograms/Powfu-Patient_mel_spec.npy,lyrics/Powfu-Patient.txt,processed_lyrics/Powfu-Patient_bert.npy
Powfu,I Miss the Old You,2088711,,1.4808160511811177,mel_spectrograms/Powfu-I_Miss_the_Old_You_mel_spec.npy,lyrics/Powfu-I_Miss_the_Old_You.txt,processed_lyrics/Powfu-I_Miss_the_Old_You_bert.npy
Powfu,Feel Inside,29720,,0.0,mel_spectrograms/Powfu-Feel_Inside_mel_spec.npy,lyrics/Powfu-Feel_Inside.txt,processed_lyrics/Powfu-Feel_Inside_bert.npy
Powfu,What This Means,2042271,,1.4718758936061127,mel_spectrograms/Powfu-What_This_Means_mel_spec.npy,lyrics/Powfu-What_This_Means.txt,processed_lyrics/Powfu-What_This_Means_bert.npy
Powfu,Met at a Party,2245982,,1.5096808780039426,mel_spectrograms/Powfu-Met_at_a_Party_mel_spec.npy,lyrics/Powfu-Met_at_a_Party.txt,processed_lyrics/Powfu-Met_at_a_Party_bert.npy
Powfu,I Won't Let U Down,1488962,,1.3462376333697934,mel_spectrograms/Powfu-I_Won_t_Let_U_Down_mel_spec.npy,lyrics/Powfu-I_Won't_Let_U_Down.txt,processed_lyrics/Powfu-I_Won't_Let_U_Down_bert.npy
Powfu,My Mind,89467,,0.2281742601982916,mel_spectrograms/Powfu-My_Mind_mel_spec.npy,lyrics/Powfu-My_Mind.txt,processed_lyrics/Powfu-My_Mind_bert.npy
Powfu,Her Ocean Eyes,2570334,,1.5633157744567587,mel_spectrograms/Powfu-Her_Ocean_Eyes_mel_spec.npy,lyrics/Powfu-Her_Ocean_Eyes.txt,processed_lyrics/Powfu-Her_Ocean_Eyes_bert.npy
Powfu,Innocence,192871,,0.5335973089736985,mel_spectrograms/Powfu-Innocence_mel_spec.npy,lyrics/Powfu-Innocence.txt,processed_lyrics/Powfu-Innocence_bert.npy
Powfu,Good for Nothing,2360205,,1.52940460720288,mel_spectrograms/Powfu-Good_for_Nothing_mel_spec.npy,lyrics/Powfu-Good_for_Nothing.txt,processed_lyrics/Powfu-Good_for_Nothing_bert.npy
Powfu,death bed (coffee for your head),874031080,,2.2936736248982608,mel_spectrograms/Powfu-death_bed__coffee_for_your_head__mel_spec.npy,lyrics/Powfu-death_bed_(coffee_for_your_head).txt,processed_lyrics/Powfu-death_bed_(coffee_for_your_head)_bert.npy
Powfu,Blue Waves,2667180,,1.57802175571592,mel_spectrograms/Powfu-Blue_Waves_mel_spec.npy,lyrics/Powfu-Blue_Waves.txt,processed_lyrics/Powfu-Blue_Waves_bert.npy
Powfu,To Be With You,152289,,0.4396656681373925,mel_spectrograms/Powfu-To_Be_With_You_mel_spec.npy,lyrics/Powfu-To_Be_With_You.txt,processed_lyrics/Powfu-To_Be_With_You_bert.npy
Powfu,Phases,202994,,0.5539369276404082,mel_spectrograms/Powfu-Phases_mel_spec.npy,lyrics/Powfu-Phases.txt,processed_lyrics/Powfu-Phases_bert.npy
Powfu,Mislead,118483,,0.3398619085059018,mel_spectrograms/Powfu-Mislead_mel_spec.npy,lyrics/Powfu-Mislead.txt,processed_lyrics/Powfu-Mislead_bert.npy
Powfu,Feel That Again,3503281,,1.6864415294718245,mel_spectrograms/Powfu-Feel_That_Again_mel_spec.npy,lyrics/Powfu-Feel_That_Again.txt,processed_lyrics/Powfu-Feel_That_Again_bert.npy
Powfu,Running Through the Rain,2273408,,1.5145067519026276,mel_spectrograms/Powfu-Running_Through_the_Rain_mel_spec.npy,lyrics/Powfu-Running_Through_the_Rain.txt,processed_lyrics/Powfu-Running_Through_the_Rain_bert.npy
Powfu,Like Autumn,136278,,0.3954981277747513,mel_spectrograms/Powfu-Like_Autumn_mel_spec.npy,lyrics/Powfu-Like_Autumn.txt,processed_lyrics/Powfu-Like_Autumn_bert.npy
Powfu,Life Is Changing,3054055,,1.6318775172169715,mel_spectrograms/Powfu-Life_Is_Changing_mel_spec.npy,lyrics/Powfu-Life_Is_Changing.txt,processed_lyrics/Powfu-Life_Is_Changing_bert.npy
Powfu,Nothing Matters,2499963,,1.5522781346155845,mel_spectrograms/Powfu-Nothing_Matters_mel_spec.npy,lyrics/Powfu-Nothing_Matters.txt,processed_lyrics/Powfu-Nothing_Matters_bert.npy
Powfu,I Can't Sleep,32554152,,2.5727974183164246,mel_spectrograms/Powfu-I_Can_t_Sleep_mel_spec.npy,lyrics/Powfu-I_Can't_Sleep.txt,processed_lyrics/Powfu-I_Can't_Sleep_bert.npy
Powfu,The Story of the Paper Boy,3505836,,1.6867314077474944,mel_spectrograms/Powfu-The_Story_of_the_Paper_Boy_mel_spec.npy,lyrics/Powfu-The_Story_of_the_Paper_Boy.txt,processed_lyrics/Powfu-The_Story_of_the_Paper_Boy_bert.npy
Powfu,In a Bit,1633279,,1.3830207518986084,mel_spectrograms/Powfu-In_a_Bit_mel_spec.npy,lyrics/Powfu-In_a_Bit.txt,processed_lyrics/Powfu-In_a_Bit_bert.npy
Powfu,Lovemark,21465773,,2.407214309303489,mel_spectrograms/Powfu-Lovemark_mel_spec.npy,lyrics/Powfu-Lovemark.txt,processed_lyrics/Powfu-Lovemark_bert.npy
Powfu,You Melt Away the Snow,585580,,0.9751750319509028,mel_spectrograms/Powfu-You_Melt_Away_the_Snow_mel_spec.npy,lyrics/Powfu-You_Melt_Away_the_Snow.txt,processed_lyrics/Powfu-You_Melt_Away_the_Snow_bert.npy
Powfu,Scars on My Heart,8281494,,2.0285153595331393,mel_spectrograms/Powfu-Scars_on_My_Heart_mel_spec.npy,lyrics/Powfu-Scars_on_My_Heart.txt,processed_lyrics/Powfu-Scars_on_My_Heart_bert.npy
Powfu,Breakfast With the Moon,10729923,,2.131501714782127,mel_spectrograms/Powfu-Breakfast_With_the_Moon_mel_spec.npy,lyrics/Powfu-Breakfast_With_the_Moon.txt,processed_lyrics/Powfu-Breakfast_With_the_Moon_bert.npy
Powfu,I Know You're Not Happy,4268907,,1.7650324127944963,mel_spectrograms/Powfu-I_Know_You_re_Not_Happy_mel_spec.npy,lyrics/Powfu-I_Know_You're_Not_Happy.txt,processed_lyrics/Powfu-I_Know_You're_Not_Happy_bert.npy
Powfu,Sorry I Never Apologized,7136637,,1.9693581430734008,mel_spectrograms/Powfu-Sorry_I_Never_Apologized_mel_spec.npy,lyrics/Powfu-Sorry_I_Never_Apologized.txt,processed_lyrics/Powfu-Sorry_I_Never_Apologized_bert.npy
